Accession	IsEnzyme	Probability
A3MTR6	True	0.9971574544906616
A3RL54	False	0.0042993659153580666
A3SI50	True	0.9999589920043945
A4ZFB2	False	0.0038262878078967333
A5A8G0	True	0.9903705716133118
A5D791	True	0.9989573955535889
A5FBJ5	True	0.9987447261810303
A5K8B0	False	0.0005733110592700541
A5PJW8	True	0.9997299313545227
A5U229	True	0.9992049336433411
A6HD62	True	0.9941505789756775
A6TGC5	True	0.9998692274093628
A6YQT5	True	0.9836376905441284
A7B558	True	0.9727067947387695
A8BB91	False	0.004596568178385496
A8BFK8	False	0.009706858545541763
A8BKD1	False	0.0043463255278766155
A8BPK8	True	0.9992722868919373
A8ID55	False	0.010604044422507286
A8JUV4	False	0.0009691197774372995
A8NCG7	True	0.9617248177528381
A8P0V4	True	0.8787896633148193
A8PUY1	True	0.9918808341026306
A9FDB7	True	0.9950496554374695
A9JTM7	False	0.0007616157527081668
B0M0W2	False	0.014473242685198784
B1AYL1	False	0.0047887335531413555
B1NY81	False	0.00021718753851018846
B3DIG4	False	0.00010077183833345771
B3VBK9	False	0.12967905402183533
B4EZY7	False	0.000788321893196553
B6T5Z6	False	0.0022690994665026665
B7Z0E2	False	0.005749532487243414
B7Z0L8	False	0.08088504523038864
B8A5S6	False	0.000777217501308769
B8NLZ3	True	0.9962546825408936
C0HM96	False	0.00035150477197021246
C0HMB0	True	0.9904841184616089
C1DMX5	True	0.9978775978088379
C1G1C3	True	0.9988641738891602
C1L7Y4	False	0.0003494282718747854
C4QH88	False	0.000165815552463755
C4R2L0	False	0.0008978252299129963
C4R941	True	0.8863581418991089
C5AXV8	True	0.9994139671325684
C5B120	True	0.9989493489265442
C5B164	False	0.01575656794011593
C5I9W9	False	0.01024860143661499
C5MR76	True	0.8178516626358032
C7BG48	False	0.0023334126453846693
D0C8Z9	True	0.9935473799705505
D0RB01	True	0.9995373487472534
D1A230	False	0.00030475767562165856
D3YUJ3	False	0.00016952886653598398
D3Z649	False	0.06546898931264877
D3ZDM7	True	0.9970300197601318
D3ZID8	False	0.003625075099989772
D4A1X2	True	0.8440872430801392
D4A4L4	False	0.0005968019249849021
D4A6Z8	False	0.14314506947994232
D4ADX7	False	0.000202521841856651
D4GSD6	True	0.978205144405365
D4QD81	False	0.010528748854994774
D6WIX5	False	0.01170911081135273
D9X0I3	True	0.991378903388977
E0D202	True	0.9817690849304199
E0D207	True	0.9732837677001953
E1AZ71	False	0.07702463120222092
E1BF86	False	0.009123998694121838
E1CG36	True	0.9738049507141113
E2RTQ2	False	0.009315344505012035
E2RU10	False	0.0011706326622515917
E5D8F2	True	0.9886461496353149
E6Y8B9	True	0.9899924397468567
E7F654	True	0.9868564009666443
E7FHH1	True	0.994085431098938
E9DVV4	False	0.012695514596998692
E9EFJ1	False	0.3017311692237854
E9Q238	False	0.003243539482355118
E9Q9F7	False	0.00019999440701212734
E9Q9H8	False	8.018566586542875e-05
E9QSG0	True	0.984762966632843
E9R5S0	True	0.6752364039421082
F0NHH1	False	4.639133476302959e-05
F0NID4	False	0.12003141641616821
F1LQQ7	False	0.005839013960212469
F1M928	False	0.003951171413064003
F1N206	True	0.9880393147468567
F1Q749	True	0.9982923865318298
F1QB30	True	0.984936535358429
F1QWW8	True	0.9996843338012695
F1SVH1	True	0.997403085231781
F4JP43	False	0.006957714445888996
F4KAV2	True	0.9778863191604614
F7IW82	False	0.02088220603764057
F8JK18	True	0.991473913192749
F8RL29	False	0.22501949965953827
F8VPJ6	False	0.0023343474604189396
F8W463	False	0.0035239458084106445
F9VNG5	True	0.9986554384231567
F9XHX3	False	0.021930107846856117
G0R6T8	True	0.8449697494506836
G0RBE3	True	0.9995124340057373
G0RYR3	False	0.4210045635700226
G0S1P8	True	0.9935099482536316
G0SDW4	True	0.992533802986145
G0SGC7	True	0.9351376891136169
G0SHW7	True	0.8146566152572632
G1CRV4	True	0.8886132836341858
G1SK22	False	6.908755312906578e-05
G1SPE9	True	0.9997374415397644
G1TLT8	False	0.0004939031205140054
G1TNM3	True	0.9924049973487854
G1TZ76	False	0.0001027738835546188
G2QAB5	True	0.9834285378456116
G2WS87	False	0.4718675911426544
G3CJR9	False	0.003993926104158163
G3LSH3	False	0.0012237110640853643
G3MZY8	True	0.9999713897705078
G3UW82	False	0.005737812723964453
G3UYQ4	True	0.9213665723800659
G3V8R8	False	0.0007974161999300122
G3X8Y1	False	0.17781932651996613
G3XAP7	True	0.9306507706642151
G3XCW3	False	0.019557008519768715
G4V9S0	True	0.9999769926071167
G4VJD5	True	0.9996881484985352
G4VQX9	True	0.9996169805526733
G4Z2L3	True	0.9994727969169617
G5E845	False	0.00048242902266792953
G5EB74	True	0.5227504372596741
G7KGT0	False	0.0016157511854544282
G8JYB2	False	0.0006099766469560564
H1AE14	True	0.9808432459831238
H2MCM1	False	0.0004348211514297873
H6C7U6	True	0.9939566850662231
H6CAN5	False	0.4242825508117676
I0AIT9	True	0.9656399488449097
I0JWN7	True	0.9992668032646179
I1LJI1	True	0.9922472238540649
I1RE84	False	0.3179562985897064
I3SL57	True	0.6561128497123718
I5AX50	True	0.9944382905960083
I6YBQ3	False	0.001769296475686133
I6YHB0	False	0.01890462450683117
J9SQF3	False	0.22150981426239014
J9VPM2	True	0.9356950521469116
J9VQZ9	True	0.9363513588905334
J9VS02	True	0.9968108534812927
J9VTB0	False	0.0070741805247962475
J9VUY6	True	0.9994890689849854
K5B8L6	False	0.0016428532544523478
K9L4P7	True	0.9987637996673584
M4QN28	True	0.9867534041404724
M5AAG8	True	0.685571014881134
M9PF61	True	0.9845177531242371
N0A3C0	True	0.9982168078422546
O13281	True	0.5227504372596741
O15902	False	0.0011498399544507265
O24022	True	0.9995226860046387
O27271	True	0.9996641874313354
O29889	True	0.9982790946960449
O45879	False	0.039618656039237976
O49570	False	0.004426133818924427
O51076	False	0.0007263545994646847
O53443	True	0.6565245389938354
O53611	True	0.9999836683273315
O54581	True	0.8880764245986938
O58802	True	0.977418839931488
O64768	False	0.2912798821926117
O65680	False	0.0031493757851421833
O76742	False	0.18292051553726196
O77310	False	0.06586332619190216
O77389	False	0.01070984173566103
O87489	True	0.955000102519989
P0DO67	True	0.9960744380950928
P0DO76	True	0.9798550009727478
P0DO78	True	0.9993916749954224
P0DRC8	False	0.17563866078853607
P0DX54	True	0.999897837638855
P0DX82	True	0.6998299360275269
P0DX84	True	0.9991376399993896
P0DX85	True	0.9831817746162415
P0DX86	True	0.9896480441093445
P0DX87	False	0.459445595741272
P0DX93	False	0.3065929114818573
P0DX98	True	0.980243444442749
P0DXA3	True	0.9853938817977905
P0DXA6	True	0.9538649320602417
P0DXB1	False	0.11045745015144348
P0DXD2	True	0.9719012379646301
P0DXE0	True	0.9903040528297424
P0DXE5	True	0.9943073391914368
P0DXF1	True	0.9964762330055237
P0DXF8	False	0.010690407827496529
P0DXI0	False	0.00038645780296064913
P0DXI6	True	0.8645089864730835
P0DXN6	False	0.006700178142637014
P0DXN7	False	0.006700178142637014
P0DXN8	True	0.8577812314033508
P0DXU9	True	0.9994712471961975
P0DXV0	True	0.9993805885314941
P71420	True	0.9841028451919556
P74535	True	0.997347354888916
P77908	True	0.9984985589981079
P97995	True	0.5079647898674011
P9WEI6	True	0.9998310804367065
P9WEM3	True	0.8688709139823914
Q09HD0	True	0.9801616668701172
Q0E9H9	False	0.00022312600049190223
Q0ZQ43	True	0.980083703994751
Q10L01	True	0.9994009733200073
Q177W0	False	0.0003260724770370871
Q18264	False	0.0066941347904503345
Q1AYM8	True	0.9925611615180969
Q1CVJ4	False	0.0012004291638731956
Q1D3H3	False	0.3189113736152649
Q1HRL7	False	0.0004111798189114779
Q1K8B6	True	0.9954087138175964
Q1LZ24	False	0.011669234372675419
Q1MWN4	True	0.988021969795227
Q1NEI7	True	0.9891286492347717
Q2FXS9	True	0.99968421459198
Q2R560	True	0.9994569420814514
Q2TR58	True	0.9488809704780579
Q388N2	True	0.9902294278144836
Q3C1F3	True	0.982142984867096
Q3C1F4	True	0.9984982013702393
Q3C1F6	False	0.008174004964530468
Q3C1F7	False	0.007364037446677685
Q3TBV4	False	0.0008060806430876255
Q3U1C4	False	0.016558464616537094
Q3UL53	False	0.0002381444937782362
Q42785	True	0.9980308413505554
Q47720	True	0.9998053908348083
Q48434	True	0.9758588075637817
Q48769	False	0.016111919656395912
Q4J9L0	False	0.003400839166715741
Q4W1X2	True	0.9995166063308716
Q4WBI4	True	0.9986039996147156
Q4WIN1	False	0.0013617785880342126
Q4WP32	True	0.9691256284713745
Q4WTC0	False	0.0012320529203861952
Q4WTH5	True	0.9949851036071777
Q4WV44	True	0.9997047781944275
Q4WWR8	True	0.9999710321426392
Q4X0H6	False	0.41608577966690063
Q4X1A8	True	0.9999212026596069
Q4X241	True	0.8378772139549255
Q50LE9	True	0.9928730726242065
Q50LF0	True	0.993958592414856
Q50LF1	True	0.9986729621887207
Q50LF2	True	0.9923126101493835
Q54795	True	0.9742012023925781
Q55131	True	0.9995219707489014
Q57UP6	True	0.9970069527626038
Q57UP7	True	0.9979947805404663
Q57UP8	True	0.9981328845024109
Q57X51	True	0.9986870884895325
Q584D1	True	0.9548770189285278
Q58T34	True	0.9984839558601379
Q59127	True	0.9973822236061096
Q59128	True	0.9735686182975769
Q59Y37	False	0.3508053719997406
Q5ACU9	False	0.0017205404583364725
Q5ALM0	True	0.9999285936355591
Q5F676	True	0.9752815365791321
Q5F6V8	True	0.9997501969337463
Q5JH24	True	0.9997710585594177
Q5JHC6	True	0.998760461807251
Q5JHM5	True	0.9990498423576355
Q5JIW4	True	0.9982627034187317
Q5KPK7	True	0.9999465942382812
Q5MIU2	False	0.005556594580411911
Q5MIZ1	False	0.0010533200111240149
Q5TVM9	True	0.9904983639717102
Q5U117	True	0.5468087792396545
Q5U7L7	True	0.9947068095207214
Q5VSE6	False	0.0006444494938477874
Q5XVM9	True	0.9924710988998413
Q66I42	False	0.0018412426579743624
Q68SP4	False	0.0015664584934711456
Q6D291	True	0.9946497082710266
Q6DFZ1	False	0.001874026726000011
Q6F4N4	True	0.995672881603241
Q6IDA6	False	0.005584838800132275
Q6J4Q1	False	0.1447567492723465
Q6K461	True	0.9938719272613525
Q6LZD5	True	0.9994962215423584
Q6PC72	False	0.010459101758897305
Q6PMV1	True	0.9371027946472168
Q6XEC0	True	0.9657103419303894
Q6XV80	False	0.016241522505879402
Q6Y7T6	True	0.9978306889533997
Q6YNE9	True	0.9940972328186035
Q6ZXT2	False	0.002682019956409931
Q6ZXT3	False	0.005346784833818674
Q70KH6	True	0.9913251399993896
Q70X92	False	0.0002029637253144756
Q73MU2	True	0.9978938698768616
Q75WF1	True	0.992739737033844
Q79FC3	False	0.02135932445526123
Q7CPF5	True	0.9994716048240662
Q7CQM5	False	0.014268032275140285
Q7K6A5	False	0.3999847173690796
Q7KLI1	False	0.11863155663013458
Q7KWJ5	False	0.0026459665969014168
Q7PL76	False	0.004526716656982899
Q7PNF2	False	0.002139150397852063
Q7S439	True	0.9928703904151917
Q7S4I4	False	0.0051627447828650475
Q7S8A6	True	0.9973560571670532
Q7S9V5	True	0.9964728951454163
Q7SH52	True	0.9980789422988892
Q7SHI8	True	0.9733290076255798
Q7X2D3	True	0.9897789359092712
Q7Y3F1	True	0.978444516658783
Q7Y3F3	False	0.001995848258957267
Q7YT37	False	0.001338305533863604
Q80J95	True	0.9906631708145142
Q834B6	False	0.0005515271332114935
Q837L8	True	0.9816563725471497
Q83YH3	True	0.629225492477417
Q840P9	True	0.9928959012031555
Q86ME6	False	0.0009948720689862967
Q887C9	True	0.9014729857444763
Q88CZ8	False	0.001390401623211801
Q88JH0	True	0.999206006526947
Q88JH5	True	0.9986818432807922
Q89Y83	True	0.8188470602035522
Q8B3M2	True	0.8337895274162292
Q8BUW1	False	0.002359418198466301
Q8DMY4	True	0.7421156167984009
Q8DN88	False	0.00040651168092153966
Q8DPI6	True	0.9696744680404663
Q8E8P8	True	0.999496340751648
Q8E8S0	False	0.007225769106298685
Q8EG04	True	0.9919120073318481
Q8GB88	True	0.9939454197883606
Q8GJM5	False	0.014376801438629627
Q8GJM6	False	0.020136982202529907
Q8I060	False	0.1258097141981125
Q8I0U8	False	0.019060127437114716
Q8I395	False	0.014779116027057171
Q8I5I0	False	0.0020807834807783365
Q8I6U4	True	0.9890931844711304
Q8I6U5	True	0.9900325536727905
Q8I8I2	True	0.9987862706184387
Q8IAX8	False	0.0016744176391512156
Q8IBT4	True	0.9950945377349854
Q8IDH9	True	0.5231685042381287
Q8IDQ9	True	0.9735012650489807
Q8II36	False	0.0016448353417217731
Q8IIL0	True	0.992475688457489
Q8ILW0	False	0.017319856211543083
Q8IPW2	False	0.0008626932394690812
Q8IQG9	True	0.9996669292449951
Q8ISM1	False	0.005814749747514725
Q8KN66	True	0.986924409866333
Q8KSA6	True	0.9920414090156555
Q8LDU1	True	0.9905298352241516
Q8MUM2	False	0.003224240383133292
Q8NKB0	True	0.9833910465240479
Q8RR56	True	0.9911030530929565
Q8RWI0	False	0.0008727753884159029
Q8RXP7	False	0.002175599802285433
Q8SD18	True	0.9233715534210205
Q8SX81	False	0.02201046235859394
Q8T0Q4	False	0.0001756107376422733
Q8T117	False	0.006333757657557726
Q8TGV2	False	0.41581037640571594
Q8TYK7	True	0.9735000133514404
Q8VHG5	False	7.123400428099558e-05
Q8YMD9	True	0.998446524143219
Q8ZL97	False	0.0009494817350059748
Q8ZL98	True	0.9929406642913818
Q8ZPA3	False	0.005593525245785713
Q8ZPP5	True	0.9998244643211365
Q90YL6	False	0.00011549267946975306
Q90Z37	False	0.0003863375459332019
Q91VE2	False	0.0014077351661399007
Q93227	True	0.9627377986907959
Q93F76	True	0.9833608865737915
Q93NH5	True	0.9984614849090576
Q93Z30	True	0.9946137070655823
Q95P65	True	0.9877723455429077
Q95QV8	False	0.0001904144010040909
Q969B0	False	0.0027138697914779186
Q970I2	True	0.9962144494056702
Q97V23	True	0.8502935171127319
Q99KD6	False	0.0026076657231897116
Q99YA0	True	0.7185857892036438
Q9AHE8	True	0.999884843826294
Q9C589	False	6.657758785877377e-05
Q9ER33	False	0.02647741325199604
Q9FCY7	True	0.7289392352104187
Q9FGB1	True	0.9998934268951416
Q9GTP4	False	0.0005748069961555302
Q9HGY3	True	0.9831757545471191
Q9HUT5	False	0.0033332279417663813
Q9HWJ2	True	0.9991445541381836
Q9HY79	True	0.8397320508956909
Q9HY80	False	0.001911385334096849
Q9JN36	True	0.9612119197845459
Q9KJY7	True	0.9783790111541748
Q9KN86	True	0.9824470281600952
Q9KUL5	True	0.9790589213371277
Q9L4P2	True	0.9291945099830627
Q9LCC6	True	0.999226450920105
Q9LKZ1	True	0.9996620416641235
Q9NBV4	False	0.0011698611779138446
Q9NJS1	False	0.0046472093090415
Q9P8G2	False	0.0003590534324757755
Q9PTF3	True	0.9995228052139282
Q9PVF7	False	0.00025321307475678623
Q9PVF8	False	0.0004712307418230921
Q9Q2N9	True	0.961380124092102
Q9RHD7	True	0.9969859719276428
Q9RMT4	True	0.994950532913208
Q9SAJ2	True	0.6354267597198486
Q9SSA4	True	0.9998626708984375
Q9V0P0	True	0.9997977614402771
Q9V3I2	True	0.6673422455787659
Q9V3V0	False	0.0021854317747056484
Q9V9M8	False	0.01100664958357811
Q9V9N4	False	0.005906021222472191
Q9VCT9	True	0.9990930557250977
Q9VDE4	False	0.0465586818754673
Q9VDG1	False	0.0005428186268545687
Q9VDG5	False	0.007939917035400867
Q9VEA2	False	0.0029838629998266697
Q9VF14	True	0.9988234639167786
Q9VFF3	True	0.7286572456359863
Q9VFW4	False	0.06186158210039139
Q9VGA4	False	0.05603034421801567
Q9VGU6	True	0.9999226331710815
Q9VHC5	True	0.9938931465148926
Q9VHG1	False	0.004491315223276615
Q9VII1	False	0.006558033172041178
Q9VII3	False	0.01176998671144247
Q9VKA0	False	0.0008335654274560511
Q9VMK3	False	0.0017170836217701435
Q9VPR7	False	0.001297893701121211
Q9VQQ0	True	0.9991644620895386
Q9VR38	False	0.0006713079055771232
Q9VRX1	False	0.005710312630981207
Q9VT00	False	0.3079342246055603
Q9VTM6	False	0.0016952641308307648
Q9VTZ2	False	0.005601774901151657
Q9VU77	True	0.8630906939506531
Q9VWC6	False	0.006969294510781765
Q9VZ21	False	0.0008420981466770172
Q9W0M3	True	0.956436812877655
Q9W2R3	True	0.986191987991333
Q9W3T7	False	0.0036439262330532074
Q9W413	True	0.9745644330978394
Q9WAF5	True	0.9895933866500854
Q9WY48	True	0.9991835951805115
Q9X1X0	True	0.9908320307731628
Q9X482	True	0.9915948510169983
Q9X4C9	True	0.9964479207992554
Q9XVI2	False	0.013395578600466251
Q9Y795	True	0.9904130101203918
Q9YA51	True	0.9964823722839355
S4S6Z0	True	0.9985381364822388
S4VGD0	False	0.0013713744701817632
S5UH55	False	0.0600803904235363
T2HG31	True	0.9966757297515869
U6BYK3	True	0.9946590065956116
V5ILS6	True	0.9710186719894409
W2SDE2	False	0.0026707863435149193
W7FI62	False	0.0021750200539827347
W8X092	True	0.9949734210968018
W8X9R6	True	0.9714997410774231
A0A059WGE7	True	0.9985370635986328
A0A059ZRB8	False	0.00021203106734901667
A0A067MTM1	True	0.9358891844749451
A0A072TK64	False	0.17670340836048126
A0A081HJP9	True	0.999869704246521
A0A085GHR3	True	0.9158952832221985
A0A087WRI3	False	5.195114681555424e-06
A0A087WRU1	False	0.001615731162019074
A0A089MMR2	True	0.9958488941192627
A0A095CCB2	True	0.9841594696044922
A0A0A2JC26	True	0.9975115060806274
A0A0A2JP37	True	0.9848581552505493
A0A0A2K2F6	True	0.9976551532745361
A0A0A8X0K1	True	0.9942812919616699
A0A0C1E3B7	True	0.9863101243972778
A0A0C1E3C9	True	0.9899790287017822
A0A0D1CLQ4	True	0.8673753142356873
A0A0D1DZT6	False	0.0003454571415204555
A0A0D1E921	False	0.05090350657701492
A0A0E0RQ52	True	0.9893186688423157
A0A0E0RU58	True	0.9993430972099304
A0A0E0RX65	False	0.014804710634052753
A0A0E0S977	True	0.9952636957168579
A0A0E3USC3	True	0.9804421067237854
A0A0F5HSE8	True	0.9995259046554565
A0A0F6AK91	True	0.9998421669006348
A0A0F6BAH8	False	0.0016936033498495817
A0A0F6BAH9	True	0.9863341450691223
A0A0F6NRE2	True	0.9959273934364319
A0A0F7TWW9	True	0.9997146725654602
A0A0H2US70	True	0.7421156167984009
A0A0H2X6L3	True	0.9998317956924438
A0A0H2ZM82	True	0.7538982629776001
A0A0H3GGB5	False	0.0009174214210361242
A0A0H3GPN8	True	0.9998818635940552
A0A0H4K9X4	True	0.9762799143791199
A0A0J9UR41	True	0.9999183416366577
A0A0J9UR47	True	0.940890908241272
A0A0J9VGQ5	True	0.9994926452636719
A0A0J9VPT0	True	0.9996010661125183
A0A0J9XK58	True	0.9099017381668091
A0A0J9XKT0	True	0.9605321884155273
A0A0J9XL55	True	0.8520606756210327
A0A0K8P8V5	False	0.003779415274038911
A0A0K8RCY5	False	0.004052715376019478
A0A0M2H8P8	True	0.9929929971694946
A0A0M2HFA3	True	0.9968494772911072
A0A0M3VI47	True	0.9976516366004944
A0A0P0UTI6	False	0.003536805510520935
A0A0P0UTJ1	False	3.0409144528675824e-05
A0A0R0H9T5	True	0.999963641166687
A0A0R0HW51	False	0.004887585528194904
A0A0S2CHA9	True	0.9887168407440186
A0A125YSC7	False	0.010100740939378738
A0A126P745	True	0.9922382235527039
A0A139AVY4	True	0.9298656582832336
A0A140LI67	False	0.015237226150929928
A0A172QE52	True	0.9924381375312805
A0A1C3KYI2	False	0.02249905839562416
A0A1C3YIF8	True	0.9255590438842773
A0A1C3YMT2	True	0.9995304346084595
A0A1C9CXI0	True	0.9965580105781555
A0A1C9CXI1	True	0.9935113787651062
A0A1C9ZP88	True	0.9536746144294739
A0A1D3TGZ2	False	0.013125328347086906
A0A1D5NVS8	True	0.8404366374015808
A0A1D8PDB5	False	0.24355418980121613
A0A1D8PFE5	False	0.34709733724594116
A0A1D8PFP9	False	0.0029926507268100977
A0A1D8PHA2	False	0.003247565357014537
A0A1D8PHR5	True	0.9420070648193359
A0A1D8PJ73	True	0.592426598072052
A0A1D8PLP3	False	0.0012505280319601297
A0A1D8PMR6	False	0.0009745832066982985
A0A1D8PP59	False	0.4351385235786438
A0A1D8PT02	True	0.6980140209197998
A0A1D8PU51	True	0.9985768795013428
A0A1G4GWI6	False	0.024118948727846146
A0A1I1NU16	False	0.06045956909656525
A0A1L7VFX3	True	0.9985045194625854
A0A1L8ENT6	False	0.0010362609755247831
A0A1L8GLK3	True	0.9963204860687256
A0A1L9WQI2	True	0.9978415966033936
A0A1M6T2I7	False	0.3807898759841919
A0A1R3RM75	True	0.9974690675735474
A0A1S4F0I0	False	0.03665824979543686
A0A1S4F1Z7	False	0.011734841391444206
A0A1S4F2V5	True	0.998908281326294
A0A1S4FGH1	False	0.003209140617400408
A0A1S4GGP7	False	0.006285429932177067
A0A1S4GMU2	False	0.016514144837856293
A0A1S4K3K8	False	0.005222020670771599
A0A1V0QSF3	True	0.981856644153595
A0A1V0QSF4	True	0.9919970631599426
A0A1V0QSF6	True	0.9809895157814026
A0A1V0QSF9	True	0.9943042397499084
A0A1V0QSG6	True	0.9784462451934814
A0A1V0QSH7	True	0.9999593496322632
A0A1W6IZJ5	False	0.07538425177335739
A0A1W6IZK1	False	0.049101244658231735
A0A1X7S147	False	0.021930107846856117
A0A1X7S1V5	False	0.0125796590000391
A0A1Y2IY60	True	0.9744458794593811
A0A1Y9G8H0	True	0.997771680355072
A0A223GEC9	True	0.9810032844543457
A0A242M8J4	True	0.9885753989219666
A0A2B4SES9	False	0.434027761220932
A0A2C9VBV6	False	0.0003481671737972647
A0A2G0QDP0	True	0.9779092073440552
A0A2H1A5W4	False	0.0011674856068566442
A0A2I1CSG1	True	0.9984455704689026
A0A2I2F2N6	True	0.962240993976593
A0A2I6QAZ5	True	0.8837559819221497
A0A2I6QB00	True	0.8924268484115601
A0A2P1AAV1	False	0.35708457231521606
A0A2R2JFW7	True	0.9963351488113403
A0A2R8QHQ6	False	0.005793838296085596
A0A2R8QP51	True	0.998485267162323
A0A2U7QU15	True	0.9993934631347656
A0A2U7R6V5	True	0.9950684309005737
A0A2V0R8Q9	True	0.9928909540176392
A0A2V0R8Y2	True	0.9927996397018433
A0A2Z5U3C2	True	0.9914542436599731
A0A2Z5U507	True	0.9445469379425049
A0A2Z5U6I9	True	0.9985688924789429
A0A2Z5UHX0	True	0.9815431237220764
A0A346CIA0	False	0.002538122935220599
A0A346CIB3	False	0.000581565429456532
A0A384JJB6	True	0.9775494337081909
A0A385MIS5	True	0.9595364332199097
A0A3G2S5J6	True	0.9663047790527344
A0A3Q0KHE7	True	0.9837686419487
A0A455ZJD4	True	0.9832836389541626
