Accession	IsEnzyme	Probability
Q5ABS1	False	0.010114762932062149
Q5XTQ4	True	0.9976544976234436
Q74M79	True	0.9961785078048706
Q74MA4	True	0.9986145496368408
Q77M42	False	0.028437744826078415
Q77WP1	True	0.8407813906669617
Q79FC3	False	0.021359426900744438
Q7A2C5	False	0.0028365489561110735
Q89Y83	True	0.8188460469245911
Q8IAX8	False	0.0016744136810302734
Q8IBN8	True	0.9937924742698669
Q8IDN4	False	0.004277954809367657
Q8T8S1	False	0.0012625218369066715
Q8TYK7	True	0.9735007286071777
Q8VHG5	False	7.123441173462197e-05
Q8ZM00	False	0.004139677155762911
Q9D350	False	0.0002705717633944005
Q9DBK7	True	0.9487378001213074
Q9FCY7	True	0.7289389371871948
Q9I6G4	False	0.006031129043549299
Q9I6H1	False	0.0003341846168041229
Q9LIF4	True	0.98590487241745
Q9LVM3	False	0.2639758586883545
Q9P8G2	False	0.0003590513952076435
Q9V3Y0	False	0.0013317068805918097
Q9VDE4	False	0.04655797779560089
Q9VLK8	False	0.0029563831631094217
Q9VZL5	False	0.002443606499582529
Q9ZIT6	True	0.8892254829406738
A0A087WRU1	False	0.0016157327918335795
A0A0K0VEZ4	True	0.9879419207572937
A0A0K0VF36	True	0.9342677593231201
A0A1C8HPQ3	False	0.044298868626356125
A0A1D8PCD3	False	0.0018386802403256297
A0A1D8PDP8	False	0.020708439871668816
A0A1D8PFP9	False	0.0029926470015197992
A0A1D8PJT8	False	0.0017915256321430206
A0A1L8GWK2	False	0.0002708788961172104
A0A1L8H0H2	False	0.0020446281414479017
A0A2H0ZCS5	False	0.0026592796202749014
A0A2H0ZJA8	False	0.0031547797843813896
A0A2H0ZNJ6	False	0.0017196547705680132
A0A2H1A5W4	False	0.0011674851411953568
A0A2I2F2J4	True	0.9973080158233643
A0A2I2F2J6	True	0.835223376750946
A0A2I2F2J7	True	0.9829513430595398
A0A2I2F2K6	True	0.9298427700996399
A0A2I2F2K7	True	0.9916674494743347
A0A2I2F2K8	True	0.9858710169792175
A0A2I2F2L0	True	0.9942489862442017
A0A2I2F2M2	True	0.9750096797943115
A0A2I2F2Q7	True	0.9926757216453552
A0A2J6RX17	True	0.7972058653831482
A0A2K8FTN3	True	0.9954057931900024
A0A3G2S8R6	True	0.9865618348121643
A0A509AER3	False	0.009076429530978203
A0A509AN56	False	0.02328009344637394
A0A509ANY8	False	0.0020152356009930372
A0A509AT60	False	0.0014447633875533938
A0A5K1K8Y8	False	0.01705062948167324
A0A644F649	False	0.0038252139929682016
A0A6G9KHE4	False	0.005757773295044899
A0A728KSL7	True	0.9292803406715393
A0A8M1N5Y4	True	0.9288452863693237
A0A8R9YVA6	True	0.9639261960983276
A0A8R9YZM7	True	0.9882122874259949
A0A8R9Z3C6	True	0.9355741143226624
A0A976SLN7	False	0.00031187490094453096
A0A976XJR9	False	0.0007772757089696825
A0A9P5GG56	True	0.9878734946250916
A8B296	False	0.00038277398562058806
A8B976	False	0.00031248413142748177
A8BE61	False	0.0006088478257879615
A8BIQ0	False	0.0064695123583078384
A8BS40	False	0.0036038137041032314
A8PUY3	True	0.9829831123352051
A8PUY7	True	0.9836021661758423
A8PX35	True	0.9867717623710632
A8PX55	True	0.8065738677978516
A8Q9M3	True	0.9771151542663574
A8QB34	True	0.9917083382606506
A8QCV4	True	0.9799907207489014
A8QCV7	True	0.9829621911048889
A8QDF0	True	0.9872494339942932
B2J6D9	False	0.0007219754043035209
B5T072	True	0.9966135621070862
B6H997	True	0.9933784604072571
B6H999	True	0.9898294806480408
B9Q1V7	False	0.0029053145553916693
C0HM44	False	0.027900872752070427
C0HM72	False	2.1919748178333975e-05
C0HM73	False	2.5703167921165004e-05
C0HM74	False	1.7739379472914152e-05
C0HM75	False	4.4847729441244155e-05
C0HM76	False	2.1324503904907033e-05
C0HM77	False	1.9360122678335756e-05
C0HM78	False	1.9955057723564096e-05
C0HM96	False	0.00035150241455994546
C0HM98	False	0.0005503579741343856
D5GSK5	True	0.8904010653495789
D5LJN4	True	0.9201369285583496
D9N4H3	True	0.9669384956359863
D9N4H4	True	0.9763739705085754
E1CJK0	True	0.9724298715591431
E1CJK1	True	0.9667232036590576
E1CJK2	True	0.9459967017173767
E2ITZ3	False	0.0002437498769722879
E9PXV9	False	0.004585197661072016
F0NEL5	True	0.9874240756034851
F2Z3Y9	False	0.00028736074455082417
F8VPU6	True	0.8664179444313049
G0RY74	False	0.00030144405900500715
G0RYE9	False	0.0010534588946029544
G0RZB3	False	0.000577966682612896
G0S0N0	False	0.00166641257237643
G0S2K4	False	0.0015129412058740854
G0S8F9	False	0.00046871619997546077
G3X9U1	False	0.0002904232242144644
I1RCD3	True	0.9942095279693604
I1RDA9	True	0.998449444770813
I1RHF8	True	0.9974387884140015
I1RIF1	True	0.9776164293289185
I1RLL3	True	0.9882011413574219
O23234	True	0.9897486567497253
O87333	True	0.9983969330787659
P0DRB0	False	9.851263166638091e-05
P0DRB1	False	8.61583321238868e-05
P0DRB2	False	0.005362421274185181
P0DRB5	False	9.580394362274092e-06
P0DRB6	False	0.00020941933325957507
P0DRB7	False	0.0001313945249421522
P0DRB9	False	0.0004603991692420095
P0DRC0	False	0.0001760132290655747
P0DRC1	False	0.0001652348873903975
P0DRC2	False	0.0001826143852667883
P0DRC3	False	0.00011782938236137852
P0DRC4	False	0.0006385176675394177
P0DW67	True	0.9989257454872131
P0DW70	False	0.15297318994998932
P0DX55	False	0.050583526492118835
P0DX56	False	0.0002730221312958747
P0DX57	False	0.36093685030937195
P0DX58	False	0.32433390617370605
P0DX60	False	0.0013998689828440547
P0DX61	False	0.006240221671760082
P0DX63	False	0.00535217160359025
P0DX64	False	3.1485455110669136e-05
P0DX80	True	0.9886637330055237
P0DX88	True	0.8928617238998413
P9WEM7	True	0.9835069179534912
Q0P9A8	True	0.9973432421684265
Q25799	False	0.0022558995988219976
Q3UJB0	False	0.0009344496647827327
Q47594	True	0.9962050318717957
Q47595	True	0.9892507791519165
Q4D321	True	0.9988595247268677
Q4D5J7	True	0.9968938827514648
Q4DHY2	True	0.9987347722053528
Q4DHY3	True	0.9979174733161926
Q4DUK4	True	0.9970767498016357
Q4DUK7	True	0.9988744854927063
Q4Q5G6	True	0.9987888932228088
Q4QJ85	True	0.9989975094795227
Q5A5P7	False	8.316967432620004e-05
Q5AHZ2	False	0.0009126593940891325
Q5AMH1	False	0.0009681466035544872
Q6PBS3	True	0.999929666519165
Q6UAV6	True	0.8581668734550476
Q7R7U6	False	0.013963147066533566
Q7VNA4	True	0.9983466863632202
Q89Y81	True	0.8139795660972595
Q8CY84	False	0.00016199128003790975
Q8DN86	False	0.0020805499516427517
Q8DN89	False	0.00030495328246615827
Q8DN90	False	0.0006890012300573289
Q8I2T9	False	0.0020328215323388577
Q8I3N6	False	0.0018796836957335472
Q8IIW9	False	0.13765332102775574
Q8IJK4	True	0.952399730682373
Q8ISM1	False	0.005814774893224239
Q8LPU1	False	0.012667812407016754
Q8NQU2	False	0.018614837899804115
Q8NQU3	False	0.003907053731381893
Q8NQU4	True	0.702042818069458
Q8VQ46	True	0.9414123296737671
Q8YS57	False	0.0068542929366230965
Q8YT25	False	0.001422520144842565
Q8YVP4	False	0.0013589264126494527
Q91QS4	False	0.06759178638458252
Q9HE20	True	0.993065595626831
Q9HUF5	True	0.9999288320541382
Q9P451	True	0.9961413741111755
Q9VWB1	False	0.0006777675589546561
W8X5L3	False	0.021416939795017242
A0A146B130	False	0.0002991927322000265
A0A1C8HQ06	False	0.01463403832167387
A0A1C8HSP0	False	0.003414688166230917
A0A1X7TVA9	False	0.1827528327703476
A0A2I2F2M7	True	0.5105129480361938
A0A2K8FTP3	False	0.0024680334609001875
A0A509AKQ7	False	0.0050862012431025505
A0A509AQJ1	False	0.14507776498794556
A0A644F0T7	False	0.019016236066818237
A0A8R9Z5V5	True	0.9918076395988464
A0A8U0LTF0	False	0.0055564106442034245
A0A8U0LTF5	False	0.004549628123641014
A0A8U0LTY4	False	0.026348551735281944
A0A976XK90	False	0.0011581877479329705
A0A976XKR0	False	0.0005876698414795101
A0A9P5GH02	True	0.9917387366294861
A8B1U4	False	0.001367651973851025
A8B5V9	False	0.001986184623092413
A8B9C5	False	0.06916503608226776
A8B9P2	False	0.017803790047764778
A8BAF1	False	0.138015478849411
A8BER9	False	0.0032072514295578003
A8BGV3	False	0.0001277993869734928
A8BJ15	False	0.016853414475917816
A8BJ87	False	0.015227321535348892
B6H998	False	0.001094974228180945
C0HLN1	False	6.060220403014682e-05
C0HM61	False	0.001060007605701685
C0HM80	False	0.03758818656206131
C0HM97	False	0.0002679767203517258
C0HMA1	False	0.026487555354833603
C0HMA2	False	0.0004579664091579616
D4AD75	True	0.9995291233062744
J9RWN8	False	0.012364671565592289
P0DRB3	False	0.0005621840246021748
P0DRB4	False	0.0004981798119843006
P0DW68	True	0.859362781047821
P0DW69	False	0.003115421626716852
P0DW71	True	0.5474836826324463
P0DX52	False	0.0007542503881268203
P0DX53	False	0.0009556926670484245
P0DX59	False	0.11937931180000305
P0DX62	True	0.9976956248283386
P0DX65	False	0.09228218346834183
P0DX66	True	0.9886637330055237
P0DX67	False	0.03769043833017349
P0DX68	False	0.08898497372865677
P0DX69	True	0.9808914065361023
P0DX70	False	0.0015649528941139579
P0DX71	True	0.8812805414199829
P0DX72	False	0.01137795951217413
P0DX73	False	0.05630636215209961
P0DX74	False	0.002428943058475852
P0DX75	True	0.8812805414199829
P0DX77	True	0.9808914065361023
P0DX78	False	0.08898497372865677
P0DX79	False	0.03769043833017349
P0DX81	False	0.009472314268350601
P0DX89	False	0.09075327217578888
P74433	False	0.00026551797054708004
P9WEM4	False	0.006732896436005831
Q4J8K8	False	0.061538342386484146
Q4WDK4	False	0.001775489654392004
Q4WE50	False	0.0018230044515803456
Q5A995	False	0.004652033559978008
Q5AEI1	False	0.013981547206640244
Q6UAX6	False	0.00893098022788763
Q8VZU4	False	7.463306246791035e-05
Q8W5V1	True	0.9402305483818054
Q9LC67	True	0.9696568250656128
Q9NFZ1	False	0.00017989674233831465
V9GWY9	False	0.00024864202714525163
W8X9R5	True	0.9910219311714172
A0A410N6V5	False	0.03018227219581604
A0A8V8TNH8	False	0.0014793017180636525
A0A8V8TPE2	False	0.0013840707251802087
C0HM84	False	0.0006146201048977673
C0HM85	False	0.0003529560926835984
C0HM86	False	0.0003526715445332229
C0HM87	False	0.0017625699983909726
C0HM88	False	0.0009610335109755397
C0HM89	False	0.0007736783591099083
C0HM90	False	0.0009045329643413424
C0HM91	False	0.0011378992348909378
C0HM92	False	0.001184219028800726
C0HM93	False	0.0005603478057309985
C0HM94	False	0.0010288722114637494
C0HM95	False	0.0011308726388961077
